id,title,authors,link,tags,originally_announced_at
3706,Tag Recommendation by Word-Level Tag Sequence Modeling,"['Xuewen Shi', 'Heyan Huang', 'Shuyang Zhao', 'Ping Jian', 'Yi-Kun Tang']",https://arxiv.org/abs/1912.00113,['cs.CL'],"Submitted 29 November, 2019; 
      originally announced December 2019."
3707,One-Shot Pruning of Recurrent Neural Networks by Jacobian Spectrum Evaluation,"['Matthew Shunshi Zhang', 'Bradly Stadie']",https://arxiv.org/abs/1912.00120,"['cs.LG', 'stat.ML']","Submitted 29 November, 2019; 
      originally announced December 2019."
3708,Topic-aware chatbot using Recurrent Neural Networks and Nonnegative Matrix Factorization,"['Yuchen Guo', 'Nicholas Hanoian', 'Zhexiao Lin', 'Nicholas Liskij', 'Hanbaek Lyu', 'Deanna Needell', 'Jiahao Qu', 'Henry Sojico', 'Yuliang Wang', 'Zhe Xiong', 'Zhenhong Zou']",https://arxiv.org/abs/1912.00315,"['cs.CL', 'cs.LG', 'math.OC', 'stat.ML']","Submitted 4 December, 2019; v1 submitted 30 November, 2019;
      originally announced December 2019."
3709,An Attribute Oriented Induction based Methodology for Data Driven Predictive Maintenance,"['Javier Fernandez-Anakabe', 'Ekhi Zugasti Uriguen', 'Urko Zurutuza Ortega']",https://arxiv.org/abs/1912.00662,"['cs.LG', 'stat.ML']","Submitted 2 December, 2019; 
      originally announced December 2019."
3710,"CNNs, LSTMs, and Attention Networks for Pathology Detection in Medical Data",['Nora Vogt'],https://arxiv.org/abs/1912.00852,"['cs.LG', 'stat.ML']","Submitted 2 December, 2019; 
      originally announced December 2019."
3711,On the Vietnamese Name Entity Recognition: A Deep Learning Method Approach,"['Ngoc C. Lê', 'Ngoc-Yen Nguyen', 'Anh-Duong Trinh']",https://arxiv.org/abs/1912.01109,"['cs.CL', 'cs.LG', 'stat.ML']","Submitted 18 November, 2019; 
      originally announced December 2019."
3712,A Multi-language Platform for Generating Algebraic Mathematical Word Problems,"['Vijini Liyanage', 'Surangika Ranathunga']",https://arxiv.org/abs/1912.01110,"['cs.CL', 'cs.LG', 'stat.ML']","Submitted 18 November, 2019; 
      originally announced December 2019."
3713,Long Distance Relationships without Time Travel: Boosting the Performance of a Sparse Predictive Autoencoder in Sequence Modeling,"['Jeremy Gordon', 'David Rawlinson', 'Subutai Ahmad']",https://arxiv.org/abs/1912.01116,"['cs.LG', 'cs.CL', 'cs.NE', 'stat.ML']","Submitted 2 December, 2019; 
      originally announced December 2019."
3714,LiteEval: A Coarse-to-Fine Framework for Resource Efficient Video Recognition,"['Zuxuan Wu', 'Caiming Xiong', 'Yu-Gang Jiang', 'Larry S. Davis']",https://arxiv.org/abs/1912.01601,['cs.CV'],"Submitted 3 December, 2019; 
      originally announced December 2019."
3715,Deep Anomaly Detection in Packet Payload,"['Jiaxin Liu', 'Xucheng Song', 'Yingjie Zhou', 'Xi Peng', 'Yanru Zhang', 'Pei Liu', 'Dapeng Wu']",https://arxiv.org/abs/1912.02549,"['eess.SP', 'cs.NI']","Submitted 5 December, 2019; 
      originally announced December 2019."
3716,Knowledge extraction from the learning of sequences in a long short term memory (LSTM) architecture,"['Ikram Chraibi Kaadoud', 'Nicolas P. Rougier', 'Frédéric Alexandre']",https://arxiv.org/abs/1912.03126,"['cs.LG', 'cs.NE', 'stat.ML']","Submitted 6 December, 2019; 
      originally announced December 2019."
3717,A limited-size ensemble of homogeneous CNN/LSTMs for high-performance word classification,"['Mahya Ameryan', 'Lambert Schomaker']",https://arxiv.org/abs/1912.03223,"['cs.CL', 'cs.LG']","Submitted 6 December, 2019; 
      originally announced December 2019."
3718,Fast Prospective Detection of Contrast Inflow in X-ray Angiograms with Convolutional Neural Network and Recurrent Neural Network,"['Hua Ma', 'Pierre Ambrosini', 'Theo van Walsum']",https://arxiv.org/abs/1912.03492,"['physics.med-ph', 'eess.IV']","Submitted 7 December, 2019; 
      originally announced December 2019."
3719,Deep Learning-based Hybrid Graph-Coloring Algorithm for Register Allocation,"['Dibyendu Das', 'Shahid Asghar Ahmad', 'Kumar Venkataramanan']",https://arxiv.org/abs/1912.03700,"['cs.LG', 'cs.DS', 'stat.ML']","Submitted 8 December, 2019; 
      originally announced December 2019."
3720,Transformer Based Reinforcement Learning For Games,"['Uddeshya Upadhyay', 'Nikunj Shah', 'Sucheta Ravikanti', 'Mayanka Medhe']",https://arxiv.org/abs/1912.03918,"['cs.LG', 'cs.NE']","Submitted 9 December, 2019; 
      originally announced December 2019."
3721,A Gaussian moment method and its augmentation via LSTM recurrent neural networks for the statistics of cavitating bubble populations,"['Spencer H. Bryngelson', 'Alexis Charalampopoulos', 'Themistoklis P. Sapsis', 'Tim Colonius']",https://arxiv.org/abs/1912.04450,"['physics.flu-dyn', 'physics.comp-ph']","Submitted 9 December, 2019; 
      originally announced December 2019."
3722,Detection of Collision-Prone Vehicle Behavior at Intersections using Siamese Interaction LSTM,"['Debaditya Roy', 'Tetsuhiro Ishizaka', 'Krishna Mohan C.', 'Atsushi Fukuda']",https://arxiv.org/abs/1912.04801,['cs.CV'],"Submitted 10 December, 2019; 
      originally announced December 2019."
3723,SCR-Graph: Spatial-Causal Relationships based Graph Reasoning Network for Human Action Prediction,"['Bo Chen', 'Decai Li', 'Yuqing He', 'Chunsheng Hua']",https://arxiv.org/abs/1912.05003,"['cs.CV', 'eess.IV']","Submitted 21 November, 2019; 
      originally announced December 2019."
3724,Completion Reasoning Emulation for the Description Logic EL+,"['Aaron Eberhart', 'Monireh Ebrahimi', 'Lu Zhou', 'Cogan Shimizu', 'Pascal Hitzler']",https://arxiv.org/abs/1912.05063,"['cs.AI', 'cs.LO', 'cs.NE']","Submitted 10 December, 2019; 
      originally announced December 2019."
3725,Analysis of Cardiovascular Changes Caused by Epileptic Seizures in Human Photoplethysmogram Signal,"['Seyede Mahya Safavi', 'Ninaz Valisharifabad', 'Robert Sabino', 'Hsinchung Chen', 'Ali HeydariGorji', 'Demi Tran', 'Jack Lin', 'Beth Lopour', 'Pai H. Chou']",https://arxiv.org/abs/1912.05083,['eess.SP'],"Submitted 10 December, 2019; 
      originally announced December 2019."
3726,Low-Complexity LSTM-Assisted Bit-Flipping Algorithm for Successive Cancellation List Polar Decoder,"['Chun-Hsiang Chen', 'Chieh-Fang Teng', 'An-Yeu Wu']",https://arxiv.org/abs/1912.05158,"['eess.SP', 'cs.LG']","Submitted 11 December, 2019; 
      originally announced December 2019."
3727,Deep Learning Methods for Signature Verification,"['Zihan Zeng', 'Jing Tian']",https://arxiv.org/abs/1912.05435,['cs.CV'],"Submitted 7 December, 2019; 
      originally announced December 2019."
3728,Self-Driving Car Steering Angle Prediction Based on Image Recognition,"['Shuyang Du', 'Haoli Guo', 'Andrew Simpson']",https://arxiv.org/abs/1912.05440,"['cs.CV', 'cs.LG', 'cs.RO', 'stat.ML']","Submitted 11 December, 2019; 
      originally announced December 2019."
3729,Meaning guided video captioning,"['Rushi J. Babariya', 'Toru Tamaki']",https://arxiv.org/abs/1912.05730,['cs.CV'],"Submitted 11 December, 2019; 
      originally announced December 2019."
3730,Recurrent Neural Networks (RNNs): A gentle Introduction and Overview,['Robin M. Schmidt'],https://arxiv.org/abs/1912.05911,"['cs.LG', 'stat.ML']","Submitted 23 November, 2019; 
      originally announced December 2019."
3731,"Lion Algorithm- Optimized Long Short-Term Memory Network for Groundwater Level Forecasting in Udupi District, India","['Supreetha B. S', 'Narayan Shenoy', 'Prabhakar Nayak']",https://arxiv.org/abs/1912.05934,['cs.LG'],"Submitted 5 December, 2019; 
      originally announced December 2019."
3732,Seizure Prediction Using Bidirectional LSTM,"['Hazrat Ali', 'Feroz Karim', 'Junaid Javed Qureshi', 'Adnan Omer Abuassba', 'Mohammad Farhad Bulbul']",https://arxiv.org/abs/1912.06385,"['cs.LG', 'eess.SP', 'stat.ML']","Submitted 13 December, 2019; 
      originally announced December 2019."
3733,A long short-term memory embedding for hybrid uplifted reduced order models,"['Shady E. Ahmed', 'Omer San', 'Adil Rasheed', 'Traian Iliescu']",https://arxiv.org/abs/1912.06756,"['physics.flu-dyn', 'math.DS', 'physics.comp-ph']","Submitted 13 December, 2019; 
      originally announced December 2019."
3734,Voice Transformer Network: Sequence-to-Sequence Voice Conversion Using Transformer with Text-to-Speech Pretraining,"['Wen-Chin Huang', 'Tomoki Hayashi', 'Yi-Chiao Wu', 'Hirokazu Kameoka', 'Tomoki Toda']",https://arxiv.org/abs/1912.06813,"['eess.AS', 'cs.CL', 'cs.LG', 'cs.SD']","Submitted 14 December, 2019; 
      originally announced December 2019."
3735,Efficient Convolutional Neural Networks for Diacritic Restoration,"['Sawsan Alqahtani', 'Ajay Mishra', 'Mona Diab']",https://arxiv.org/abs/1912.06900,['cs.CL'],"Submitted 14 December, 2019; 
      originally announced December 2019."
3736,Applying Deep Learning to Detect Traffic Accidents in Real Time Using Spatiotemporal Sequential Data,"['Amir Bahador Parsa', 'Rishabh Singh Chauhan', 'Homa Taghipour', 'Sybil Derrible', 'Abolfazl Mohammadian']",https://arxiv.org/abs/1912.06991,"['stat.ML', 'cs.LG', 'eess.SP']","Submitted 22 December, 2019; v1 submitted 15 December, 2019;
      originally announced December 2019."
3737,"Sepsis World Model: A MIMIC-based OpenAI Gym ""World Model"" Simulator for Sepsis Treatment","['Amirhossein Kiani', 'Chris Wang', 'Angela Xu']",https://arxiv.org/abs/1912.07127,"['cs.LG', 'stat.ML']","Submitted 15 December, 2019; 
      originally announced December 2019."
3738,A Model-driven and Data-driven Fusion Framework for Accurate Air Quality Prediction,"['Haolin Fei', 'Xiaofeng Wu', 'Chunbo Luo']",https://arxiv.org/abs/1912.07367,"['stat.AP', 'cs.LG', 'eess.SP', 'stat.ML']","Submitted 6 December, 2019; 
      originally announced December 2019."
3739,A Robust Predictive Model for Stock Price Prediction Using Deep Learning and Natural Language Processing,"['Sidra Mehtab', 'Jaydip Sen']",https://arxiv.org/abs/1912.07700,"['q-fin.ST', 'cs.LG']","Submitted 9 December, 2019; 
      originally announced December 2019."
3740,Fingerprint Spoof Detection: Temporal Analysis of Image Sequence,"['Tarang Chugh', 'Anil K. Jain']",https://arxiv.org/abs/1912.08240,['cs.CV'],"Submitted 17 December, 2019; 
      originally announced December 2019."
3741,Self-Attention Network for Skeleton-based Human Action Recognition,"['Sangwoo Cho', 'Muhammad Hasan Maqbool', 'Fei Liu', 'Hassan Foroosh']",https://arxiv.org/abs/1912.08435,['cs.CV'],"Submitted 18 December, 2019; 
      originally announced December 2019."
3742,On the Metrics and Adaptation Methods for Domain Divergences of sEMG-based Gesture Recognition,"['István Ketykó', 'Ferenc Kovács']",https://arxiv.org/abs/1912.08914,"['cs.LG', 'cs.CV', 'stat.ML']","Submitted 18 December, 2019; 
      originally announced December 2019."
3743,LSTM-TDNN with convolutional front-end for Dialect Identification in the 2019 Multi-Genre Broadcast Challenge,"['Xiaoxiao Miao', 'Ian McLoughlin']",https://arxiv.org/abs/1912.09003,"['eess.AS', 'cs.CL', 'cs.SD']","Submitted 18 December, 2019; 
      originally announced December 2019."
3744,CNN-LSTM models for Multi-Speaker Source Separation using Bayesian Hyper Parameter Optimization,"['Jeroen Zegers', 'Hugo Van hamme']",https://arxiv.org/abs/1912.09254,"['cs.LG', 'eess.AS', 'stat.ML']","Submitted 19 December, 2019; 
      originally announced December 2019."
3745,Learning Diverse Stochastic Human-Action Generators by Learning Smooth Latent Transitions,"['Zhenyi Wang', 'Ping Yu', 'Yang Zhao', 'Ruiyi Zhang', 'Yufan Zhou', 'Junsong Yuan', 'Changyou Chen']",https://arxiv.org/abs/1912.10150,['cs.CV'],"Submitted 20 December, 2019; 
      originally announced December 2019."
3746,Contracting Implicit Recurrent Neural Networks: Stable Models with Improved Trainability,"['Max Revay', 'Ian R. Manchester']",https://arxiv.org/abs/1912.10402,"['cs.LG', 'eess.SY', 'math.OC', 'stat.ML']","Submitted 22 December, 2019; 
      originally announced December 2019."
3747,On the Initialization of Long Short-Term Memory Networks,"['Mostafa Mehdipour Ghazi', 'Mads Nielsen', 'Akshay Pai', 'Marc Modat', 'M. Jorge Cardoso', 'Sebastien Ourselin', 'Lauge Sorensen']",https://arxiv.org/abs/1912.10454,"['cs.LG', 'cs.CV']","Submitted 22 December, 2019; 
      originally announced December 2019."
3748,Emotion Recognition from Speech,"['Kannan Venkataramanan', 'Haresh Rengaraj Rajamohan']",https://arxiv.org/abs/1912.10458,"['cs.SD', 'cs.CL', 'eess.AS']","Submitted 22 December, 2019; 
      originally announced December 2019."
3749,DP-LSTM: Differential Privacy-inspired LSTM for Stock Prediction Using Financial News,"['Xinyi Li', 'Yinchuan Li', 'Hongyang Yang', 'Liuqing Yang', 'Xiao-Yang Liu']",https://arxiv.org/abs/1912.10806,"['q-fin.ST', 'cs.CL']","Submitted 19 December, 2019; 
      originally announced December 2019."
3750,end-to-end training of a large vocabulary end-to-end speech recognition system,"['Chanwoo Kim', 'Sungsoo Kim', 'Kwangyoun Kim', 'Mehul Kumar', 'Jiyeon Kim', 'Kyungmin Lee', 'Changwoo Han', 'Abhinav Garg', 'Eunhyang Kim', 'Minkyoo Shin', 'Shatrughan Singh', 'Larry Heck', 'Dhananjaya Gowda']",https://arxiv.org/abs/1912.11040,"['eess.AS', 'cs.LG', 'cs.SD', 'eess.SP', 'stat.ML']","Submitted 21 December, 2019; 
      originally announced December 2019."
3751,Forecasting Implied Volatility Smile Surface via Deep Learning and Attention Mechanism,"['Shengli Chen', 'Zili Zhang']",https://arxiv.org/abs/1912.11059,['q-fin.CP'],"Submitted 23 December, 2019; 
      originally announced December 2019."
3752,A Gated Recurrent Unit Approach to Bitcoin Price Prediction,"['Aniruddha Dutta', 'Saket Kumar', 'Meheli Basu']",https://arxiv.org/abs/1912.11166,"['q-fin.PR', 'q-fin.MF']","Submitted 23 December, 2019; 
      originally announced December 2019."
3753,Ordered or Orderless: A Revisit for Video based Person Re-Identification,"['Le Zhang', 'Zenglin Shi', 'Joey Tianyi Zhou', 'Ming-Ming Cheng', 'Yun Liu', 'Jia-Wang Bian', 'Zeng Zeng', 'Chunhua Shen']",https://arxiv.org/abs/1912.11236,['cs.CV'],"Submitted 24 December, 2019; 
      originally announced December 2019."
3754,Neural Shape Parsers for Constructive Solid Geometry,"['Gopal Sharma', 'Rishabh Goyal', 'Difan Liu', 'Evangelos Kalogerakis', 'Subhransu Maji']",https://arxiv.org/abs/1912.11393,['cs.CV'],"Submitted 21 December, 2019; 
      originally announced December 2019."
3755,Focusing and Diffusion: Bidirectional Attentive Graph Convolutional Networks for Skeleton-based Action Recognition,"['Jialin Gao', 'Tong He', 'Xi Zhou', 'Shiming Ge']",https://arxiv.org/abs/1912.11521,"['cs.CV', 'cs.LG', 'cs.RO']","Submitted 24 December, 2019; 
      originally announced December 2019."
3756,Utterance-level Permutation Invariant Training with Latency-controlled BLSTM for Single-channel Multi-talker Speech Separation,"['Lu Huang', 'Gaofeng Cheng', 'Pengyuan Zhang', 'Yi Yang', 'Shumin Xu', 'Jiasong Sun']",https://arxiv.org/abs/1912.11613,"['cs.SD', 'cs.LG', 'eess.AS']","Submitted 25 December, 2019; 
      originally announced December 2019."
3757,Extending Multi-Object Tracking systems to better exploit appearance and 3D information,"['Kanchana Ranasinghe', 'Sahan Liyanaarachchi', 'Harsha Ranasinghe', 'Mayuka Jayawardhana']",https://arxiv.org/abs/1912.11651,"['cs.CV', 'cs.RO']","Submitted 25 December, 2019; 
      originally announced December 2019."
3758,Feature-Attention Graph Convolutional Networks for Noise Resilient Learning,"['Min Shi', 'Yufei Tang', 'Xingquan Zhu', 'Jianxun Liu']",https://arxiv.org/abs/1912.11755,"['cs.LG', 'cs.AI', 'cs.SI']","Submitted 25 December, 2019; 
      originally announced December 2019."
3759,Is Attention All What You Need? -- An Empirical Investigation on Convolution-Based Active Memory and Self-Attention,"['Thomas Dowdell', 'Hongyu Zhang']",https://arxiv.org/abs/1912.11959,"['cs.LG', 'cs.CL', 'stat.ML']","Submitted 30 December, 2019; v1 submitted 26 December, 2019;
      originally announced December 2019."
3760,Graduate Employment Prediction with Bias,"['Teng Guo', 'Feng Xia', 'Shihao Zhen', 'Xiaomei Bai', 'Dongyu Zhang', 'Zitao Liu', 'Jiliang Tang']",https://arxiv.org/abs/1912.12012,"['cs.LG', 'cs.CY', 'stat.ML']","Submitted 27 December, 2019; 
      originally announced December 2019."
3761,A Multi-cascaded Model with Data Augmentation for Enhanced Paraphrase Detection in Short Texts,"['Muhammad Haroon Shakeel', 'Asim Karim', 'Imdadullah Khan']",https://arxiv.org/abs/1912.12068,['cs.CL'],"Submitted 27 December, 2019; 
      originally announced December 2019."
3762,Improved Multi-Stage Training of Online Attention-based Encoder-Decoder Models,"['Abhinav Garg', 'Dhananjaya Gowda', 'Ankur Kumar', 'Kwangyoun Kim', 'Mehul Kumar', 'Chanwoo Kim']",https://arxiv.org/abs/1912.12384,"['eess.AS', 'cs.LG', 'cs.SD', 'eess.SP', 'stat.ML']","Submitted 27 December, 2019; 
      originally announced December 2019."
3763,Tha3aroon at NSURL-2019 Task 8: Semantic Question Similarity in Arabic,"['Ali Fadel', 'Ibraheem Tuffaha', 'Mahmoud Al-Ayyoub']",https://arxiv.org/abs/1912.12514,"['cs.CL', 'cs.LG']","Submitted 28 December, 2019; 
      originally announced December 2019."
3764,Hierarchical Variational Imitation Learning of Control Programs,"['Roy Fox', 'Richard Shin', 'William Paul', 'Yitian Zou', 'Dawn Song', 'Ken Goldberg', 'Pieter Abbeel', 'Ion Stoica']",https://arxiv.org/abs/1912.12612,"['cs.LG', 'stat.ML']","Submitted 29 December, 2019; 
      originally announced December 2019."
3765,Grey Models for Short-Term Queue Length Predictions for Adaptive Traffic Signal Control,"['Gurcan Comert', 'Zadid Khan', 'Mizanur Rahman', 'Mashrur Chowdhury']",https://arxiv.org/abs/1912.12676,"['eess.SY', 'cs.AI', 'cs.LG']","Submitted 29 December, 2019; 
      originally announced December 2019."
3766,Amharic-Arabic Neural Machine Translation,"['Ibrahim Gashaw', 'H L Shashirekha']",https://arxiv.org/abs/1912.13161,"['cs.CL', 'cs.LG']","Submitted 26 December, 2019; 
      originally announced December 2019."
3767,Learning functionals via LSTM neural networks for predicting vessel dynamics in extreme sea states,"['José del Águila Ferrandis', 'Michael Triantafyllou', 'Chryssostomos Chryssostomidis', 'George Karniadakis']",https://arxiv.org/abs/1912.13382,['cs.LG'],"Submitted 23 December, 2019; 
      originally announced December 2019."
3768,Water Supply Prediction Based on Initialized Attention Residual Network,"['Yuhao Long', 'Jingcheng Wang', 'Jingyi Wang']",https://arxiv.org/abs/1912.13497,['cs.LG'],"Submitted 17 December, 2019; 
      originally announced December 2019."
3769,Towards Improving the Performance of the RNN-based Inversion Model in Output Tracking Control,"['Shengwen Xie', 'Juan Ren']",https://arxiv.org/abs/2001.00058,['eess.SY'],"Submitted 31 December, 2019; 
      originally announced January 2020."
3770,Attentive batch normalization for lstm-based acoustic modeling of speech recognition,"['Fenglin Ding', 'Wu Guo', 'Lirong Dai', 'Jun Du']",https://arxiv.org/abs/2001.00129,"['eess.AS', 'cs.SD']","Submitted 31 December, 2019; 
      originally announced January 2020."
3771,DeepAuto: A Hierarchical Deep Learning Framework for Real-Time Prediction in Cellular Networks,"['Abhijeet Bhorkar', 'Ke Zhang', 'Jin Wang']",https://arxiv.org/abs/2001.01553,"['eess.SP', 'cs.NI']","Submitted 11 December, 2019; 
      originally announced January 2020."
3772,DS-GCNs: Connectome Classification Using Dynamic Spectral Graph Convolution Networks with Assistant Task Training,"['Xiaodan Xing', 'Qingfeng Li', 'Hao Wei', 'Minqing Zhang', 'Yiqiang Zhan', 'Xiang Sean Zhou', 'Zhong Xue', 'Feng Shi']",https://arxiv.org/abs/2001.03057,"['physics.med-ph', 'eess.IV', 'q-bio.NC']","Submitted 10 December, 2019; 
      originally announced January 2020."
3773,Medi-Care AI: Predicting Medications From Billing Codes via Robust Recurrent Neural Networks,"['Deyin Liu', 'Lin Wu', 'Xue Li']",https://arxiv.org/abs/2001.10065,"['cs.LG', 'stat.ML']","Submitted 13 November, 2019; 
      originally announced January 2020."
3774,Harnessing Deep Neural Networks with Logic Rules,"['Zhiting Hu', 'Xuezhe Ma', 'Zhengzhong Liu', 'Eduard Hovy', 'Eric Xing']",https://arxiv.org/abs/1603.06318,"['cs.LG', 'cs.AI', 'cs.CL', 'stat.ML']","Submitted 8 August, 2020; v1 submitted 20 March, 2016;
      originally announced March 2016."
3775,"Bridging the Gaps Between Residual Learning, Recurrent Neural Networks and Visual Cortex","['Qianli Liao', 'Tomaso Poggio']",https://arxiv.org/abs/1604.03640,"['cs.LG', 'cs.NE']","Submitted 31 December, 2020; v1 submitted 12 April, 2016;
      originally announced April 2016."
3776,Graph Convolutional Encoders for Syntax-aware Neural Machine Translation,"['Jasmijn Bastings', 'Ivan Titov', 'Wilker Aziz', 'Diego Marcheggiani', ""Khalil Sima'an""]",https://arxiv.org/abs/1704.04675,['cs.CL'],"Submitted 18 June, 2020; v1 submitted 15 April, 2017;
      originally announced April 2017."
3777,Am I Done? Predicting Action Progress in Videos,"['Federico Becattini', 'Tiberio Uricchio', 'Lorenzo Seidenari', 'Lamberto Ballan', 'Alberto Del Bimbo']",https://arxiv.org/abs/1705.01781,['cs.CV'],"Submitted 9 March, 2020; v1 submitted 4 May, 2017;
      originally announced May 2017."
3778,Learning of Colors from Color Names: Distribution and Point Estimation,"['Lyndon White', 'Roberto Togneri', 'Wei Liu', 'Mohammed Bennamoun']",https://arxiv.org/abs/1709.09360,['cs.CL'],"Submitted 10 January, 2020; v1 submitted 27 September, 2017;
      originally announced September 2017."
3779,Efficiently Trainable Text-to-Speech System Based on Deep Convolutional Networks with Guided Attention,"['Hideyuki Tachibana', 'Katsuya Uenoyama', 'Shunsuke Aihara']",https://arxiv.org/abs/1710.08969,"['cs.SD', 'cs.AI', 'cs.LG', 'eess.AS']","Submitted 30 September, 2020; v1 submitted 24 October, 2017;
      originally announced October 2017."
3780,Extracting Automata from Recurrent Neural Networks Using Queries and Counterexamples,"['Gail Weiss', 'Yoav Goldberg', 'Eran Yahav']",https://arxiv.org/abs/1711.09576,"['cs.LG', 'cs.FL']","Submitted 27 February, 2020; v1 submitted 27 November, 2017;
      originally announced November 2017."
3781,Deep Echo State Network (DeepESN): A Brief Survey,"['Claudio Gallicchio', 'Alessio Micheli']",https://arxiv.org/abs/1712.04323,"['cs.LG', 'cs.AI', 'stat.ML']","Submitted 25 September, 2020; v1 submitted 12 December, 2017;
      originally announced December 2017."
3782,Phonocardiographic Sensing using Deep Learning for Abnormal Heartbeat Detection,"['Siddique Latif', 'Muhammad Usman', 'Rajib Rana', 'Junaid Qadir']",https://arxiv.org/abs/1801.08322,['cs.CV'],"Submitted 27 July, 2020; v1 submitted 25 January, 2018;
      originally announced January 2018."
3783,Temporally Identity-Aware SSD with Attentional LSTM,"['Xingyu Chen', 'Junzhi Yu', 'Zhengxing Wu']",https://arxiv.org/abs/1803.00197,"['cs.CV', 'cs.RO']","Submitted 25 March, 2020; v1 submitted 28 February, 2018;
      originally announced March 2018."
3784,"Spell Once, Summon Anywhere: A Two-Level Open-Vocabulary Language Model","['Sabrina J. Mielke', 'Jason Eisner']",https://arxiv.org/abs/1804.08205,['cs.CL'],"Submitted 25 February, 2020; v1 submitted 22 April, 2018;
      originally announced April 2018."
3785,Query-Efficient Black-Box Attack Against Sequence-Based Malware Classifiers,"['Ishai Rosenberg', 'Asaf Shabtai', 'Yuval Elovici', 'Lior Rokach']",https://arxiv.org/abs/1804.08778,"['cs.CR', 'cs.LG']","Submitted 3 October, 2020; v1 submitted 23 April, 2018;
      originally announced April 2018."
3786,"Statistical Analysis on E-Commerce Reviews, with Sentiment Classification using Bidirectional Recurrent Neural Network (RNN)",['Abien Fred Agarap'],https://arxiv.org/abs/1805.03687,"['cs.CL', 'cs.LG', 'stat.ML']","Submitted 16 June, 2020; v1 submitted 8 May, 2018;
      originally announced May 2018."
3787,Are All Languages Equally Hard to Language-Model?,"['Ryan Cotterell', 'Sabrina J. Mielke', 'Jason Eisner', 'Brian Roark']",https://arxiv.org/abs/1806.03743,['cs.CL'],"Submitted 25 February, 2020; v1 submitted 10 June, 2018;
      originally announced June 2018."
3788,RNNIDS: Enhancing Network Intrusion Detection Systems through Deep Learning,"['Soroush M. Sohi', 'Jean-Pierre Seifert', 'Fatemeh Ganji']",https://arxiv.org/abs/1807.03212,['cs.CR'],"Submitted 20 December, 2020; v1 submitted 9 July, 2018;
      originally announced July 2018."
3789,IGLOO: Slicing the Features Space to Represent Sequences,['Vsevolod Sourkov'],https://arxiv.org/abs/1807.03402,"['cs.LG', 'stat.ML']","Submitted 17 June, 2020; v1 submitted 9 July, 2018;
      originally announced July 2018."
3790,DeepLOB: Deep Convolutional Neural Networks for Limit Order Books,"['Zihao Zhang', 'Stefan Zohren', 'Stephen Roberts']",https://arxiv.org/abs/1808.03668,['q-fin.CP'],"Submitted 23 January, 2020; v1 submitted 10 August, 2018;
      originally announced August 2018."
3791,VLSTM: Very Long Short-Term Memory Networks for High-Frequency Trading,"['Prakhar Ganesh', 'Puneet Rakheja']",https://arxiv.org/abs/1809.01506,"['cs.LG', 'q-fin.TR', 'stat.ML']","Submitted 22 October, 2020; v1 submitted 5 September, 2018;
      originally announced September 2018."
3792,Interstellar: Using Halide's Scheduling Language to Analyze DNN Accelerators,"['Xuan Yang', 'Mingyu Gao', 'Qiaoyi Liu', 'Jeff Ou Setter', 'Jing Pu', 'Ankita Nayak', 'Steven Emberton Bell', 'Kaidi Cao', 'Heonjae Ha', 'Priyanka Raina', 'Christos Kozyrakis', 'Mark Horowitz']",https://arxiv.org/abs/1809.04070,['cs.DC'],"Submitted 26 April, 2020; v1 submitted 10 September, 2018;
      originally announced September 2018."
3793,LSTM-based Whisper Detection,"['Zeynab Raeesy', 'Kellen Gillespie', 'Zhenpei Yang', 'Chengyuan Ma', 'Thomas Drugman', 'Jiacheng Gu', 'Roland Maas', 'Ariya Rastrow', 'Björn Hoffmeister']",https://arxiv.org/abs/1809.07832,['cs.CL'],"Submitted 5 April, 2020; v1 submitted 20 September, 2018;
      originally announced September 2018."
3794,Language Identification with Deep Bottleneck Features,"['Zhanyu Ma', 'Hong Yu']",https://arxiv.org/abs/1809.08909,"['cs.CL', 'cs.CV', 'cs.SD']","Submitted 2 February, 2020; v1 submitted 18 September, 2018;
      originally announced September 2018."
3795,Learning with Interpretable Structure from Gated RNN,"['Bo-Jian Hou', 'Zhi-Hua Zhou']",https://arxiv.org/abs/1810.10708,"['cs.NE', 'cs.LG']","Submitted 14 January, 2020; v1 submitted 24 October, 2018;
      originally announced October 2018."
3796,Progressive Memory Banks for Incremental Domain Adaptation,"['Nabiha Asghar', 'Lili Mou', 'Kira A. Selby', 'Kevin D. Pantasdo', 'Pascal Poupart', 'Xin Jiang']",https://arxiv.org/abs/1811.00239,"['cs.CL', 'cs.AI', 'cs.LG']","Submitted 13 February, 2020; v1 submitted 1 November, 2018;
      originally announced November 2018."
3797,Towards Linear Time Neural Machine Translation with Capsule Networks,"['Mingxuan Wang', 'Jun Xie', 'Zhixing Tan', 'Jinsong Su', 'Deyi Xiong', 'Lei Li']",https://arxiv.org/abs/1811.00287,['cs.CL'],"Submitted 11 October, 2020; v1 submitted 1 November, 2018;
      originally announced November 2018."
3798,Auto-ML Deep Learning for Rashi Scripts OCR,"['Shahar Mahpod', 'Yosi Keller']",https://arxiv.org/abs/1811.01290,['cs.CV'],"Submitted 22 February, 2020; v1 submitted 3 November, 2018;
      originally announced November 2018."
